"","Score","Label","NMDS1","NMDS2"
"262","sites","274",-0.182821195131237,-0.0737008684298196
"263","sites","276",-0.0582086603332887,0.164299164416845
"264","sites","277",0.330085085253242,0.114028958851187
"265","sites","278",0.146761607973634,0.232374418219863
"266","sites","279",0.161201348010417,0.189451694700419
"267","sites","280",-0.442270096401301,0.458092260708099
"268","sites","281",0.048015942432351,0.0656035952353807
"269","sites","282",-0.347965959738527,0.445195268988838
"270","sites","285",-0.159843514636369,-0.0731879932283051
"271","sites","286",0.363437399606817,0.0938545166738015
"272","sites","287",0.409411434443265,0.172292145135636
"273","sites","288",0.229764137934594,0.0532242486095139
"274","sites","289",-0.130946545296205,-0.250732196112796
"275","sites","290",0.235166346632804,-0.209262567210414
"276","sites","291",0.104474866092129,0.629207330373196
"277","sites","292",0.239799167647471,-0.0469786175550686
"278","sites","293",0.144535040682317,-0.103913704880562
"279","sites","294",0.203507946909569,-0.0577897366080209
"280","sites","295",-0.124282165929793,-0.11287591971225
"281","sites","296",-0.151246266365255,-0.127359423462198
"282","sites","297",-0.172242353747298,-0.100160928401422
"283","sites","298",0.220970166766502,0.344016811404784
"284","sites","300",-0.194299695295668,-0.341114026424821
"285","sites","301",-0.300996510647665,-0.368224650914448
"286","sites","302",0.0256957010918496,0.0924213023835404
"287","sites","303",-0.0327473135003179,0.364684781492516
"288","sites","304",-0.0541262121286586,-0.215608152469876
"289","sites","305",0.031604774517775,0.040011157860131
"290","sites","306",0.250250795856787,0.292917072667409
"291","sites","307",0.113406503115143,-0.0885714220823127
"292","sites","308",-0.114425332842332,0.392842111544386
"293","sites","309",0.265555021139683,0.0486150153035685
"294","sites","310",-0.0651171689861583,-0.348826096008491
"295","sites","312",-0.329923906251382,0.408244129602206
"296","sites","313",-0.134822490351356,0.106483676070296
"297","sites","314",-0.627393489385979,-0.0122356589792255
"298","sites","315",-0.368585256441379,-0.398136595807644
"299","sites","316",-0.113943771583878,0.432551027718233
"300","sites","317",0.202467807958536,0.406006873406989
"301","sites","318",-0.0256796242499494,0.471820488921737
"302","sites","319",0.0622050556779069,-0.0749599028922782
"303","sites","320",-0.107541756001113,0.099874720422316
"304","sites","322",0.276213845305706,-0.00892696296963161
"305","sites","323",0.00932554688631126,-0.243925090917968
"306","sites","324",-0.0626957906908553,0.359162372747769
"307","sites","325",0.735181777500765,-0.00161862571136686
"308","sites","326",-1.19748099448232,0.36413278916657
"309","sites","327",0.0674064319612373,0.45433314012775
"310","sites","328",0.462442066146411,0.0312649821524308
"311","sites","329",-1.18606379471876,0.383192118821884
"312","sites","330",0.0232181036034037,-0.32501324713732
"313","sites","331",-0.0258279324183038,-0.346012901411335
"314","sites","332",0.18205025134645,-0.303776860630922
"315","sites","333",0.322330760346075,-0.106543314183244
"316","sites","334",-0.216689769136439,-0.281511047898555
"317","sites","335",0.0206050327925192,-0.384138508605907
"318","sites","336",-0.438171904468334,0.296790272864479
"319","sites","337",-0.0284246689612753,-0.100594166526789
"320","sites","338",0.0787512156161232,0.0189157265773959
"321","sites","339",-0.0959006255459346,-0.457504874614081
"322","sites","340",-0.115324648118837,-0.0299194300759346
"323","sites","341",-0.0460374071403514,-0.337065323842148
"324","sites","342",-0.272425999756468,0.127817436091402
"325","sites","344",0.109547036210946,0.0901967289257859
"326","sites","345",-0.491015799155233,-0.703550995087177
"327","sites","346",-0.159321089128594,0.0326527912411453
"328","sites","347",-0.272964991176193,-0.229786435682344
"329","sites","348",-0.0135254792607591,-0.341881988273308
"330","sites","349",0.275292142955109,0.0618665507058713
"331","sites","350",0.00546362350272448,-0.186015783490772
"332","sites","351",-0.0809572244171647,0.128531811404355
"333","sites","352",-0.102222733746573,-0.40292509673785
"334","sites","353",-0.293382687799697,0.206682110719122
"335","sites","354",-0.146487518322801,-0.00400075337403476
"336","sites","355",0.353433487002649,-0.0640481711857757
"337","sites","356",0.705791159098696,0.145904328709316
"338","sites","357",0.386923840087605,0.0657278681021102
"339","sites","358",-0.190552672852328,0.445143942726514
"340","sites","359",0.20625828057375,-0.529984662844057
"341","sites","360",0.284440042488586,-0.151090205716109
"342","sites","361",0.0312132898555172,0.494892175554174
"343","sites","362",-0.0392861132010548,-0.629434246739977
"344","sites","363",0.401505645294648,-0.187801934361217
"345","sites","364",-0.523888071055268,0.0959023656982205
"346","sites","365",0.625910789607912,0.221893615092873
"347","sites","366",0.0550536895214166,-0.12148439587335
"348","sites","367",0.0839801884932338,-0.00312635431935925
"349","sites","368",0.0485259000958612,0.28951299759679
"350","sites","369",0.462144492939773,0.270310043724092
"351","sites","370",0.253490933814959,0.246288509923862
"352","sites","371",0.373033518509767,0.289546829872536
"353","sites","372",-0.13321458398147,0.16425238683185
"354","sites","373",-0.00706127963551297,-0.264285944377317
"355","sites","374",-0.244018277439391,0.107156918843811
"356","sites","375",-0.288893874542082,-0.11580662340884
"357","sites","376",-0.18812194788706,0.269959984662347
"358","sites","377",-0.309769314375349,0.276180132889667
"359","sites","378",-0.454451440598031,-0.0435588114920089
"360","sites","379",-0.431410891863501,0.543122613178446
"361","sites","380",0.124039139471596,-0.282521514323275
"362","sites","381",0.295046962954623,-0.144694483237497
"363","sites","382",0.419965486014424,-0.172397665019088
"364","sites","383",0.215254651708821,-0.517559120517565
"365","sites","384",-0.106314600049883,0.0924877734052509
"366","sites","385",-0.310110628421097,-0.00922112216260321
"367","sites","386",0.481782226842252,0.041949522939041
"368","sites","387",-0.763559486736948,-0.152846799975281
"369","sites","388",0.334098240040495,-0.106304344564411
"370","sites","389",0.224419340580576,-0.0489848119681254
"371","sites","390",0.0080353405617771,-0.0711358318994914
"372","sites","391",-0.525960665162422,0.167368698380585
"373","sites","392",0.203620161582241,0.310834635517295
"374","sites","393",-0.106253211923322,0.0366030001411515
"375","sites","394",0.433546830502894,-0.0492973608751624
"376","sites","395",-0.0499360949173308,-0.146135797071164
"377","sites","396",-0.461988742158611,0.169918840942329
"378","sites","397",0.0477765439595695,-0.0680436773099443
"379","sites","398",0.163380081308168,-0.452135631135994
"380","sites","399",0.584421205561698,0.237285059129798
"381","sites","400",0.310320757781389,0.136941669661508
"382","sites","401",-0.361981569162068,0.296092136097399
"383","sites","402",0.275048053587205,-0.128102735475925
"384","sites","403",-0.280387117280985,-0.130637949450076
"385","sites","404",0.106602845232931,-0.109419452597346
"386","sites","405",0.525075283167671,0.508569180214952
"387","sites","406",0.0140618243183319,0.105860069660596
"388","sites","407",0.256278422251203,-0.223792924409676
"389","sites","408",0.0338920477472059,-0.417975977565994
"390","sites","409",0.310566678198579,-0.0606162885257796
"391","sites","410",0.0183421284103845,-0.185726516044913
"392","sites","411",0.118375522441442,-0.229251237791071
"393","sites","412",0.190037821084846,0.135141557099797
"394","sites","413",0.242117617199015,-0.547742162782594
"395","sites","414",-0.314487507590639,0.0764497744913786
"396","sites","415",0.151290355336275,0.257577342480578
"397","sites","416",-0.48119627480937,-0.187442126077309
"398","sites","417",-0.0525170481134857,-0.279831767549067
"399","sites","418",-0.0133958577288673,-0.111183195475118
"400","sites","419",-0.319945620430338,-0.170268761431584
"401","sites","420",-0.520198446398591,-0.160118533048337
"402","sites","421",0.31523019623081,0.0241766912111792
"403","sites","422",0.225223182652548,-0.387773874182345
"404","sites","423",-0.0868623105778255,-0.0552796185528294
"405","sites","424",-0.011377730182274,-0.0147319734379179
"406","sites","425",-1.15974672010372,-0.436895673851075
"407","sites","426",-0.0754860958243011,-0.309728977723027
"408","sites","427",0.18238681622898,0.181447256366722
"409","sites","428",0.00497302741698354,-0.228672222312308
"410","sites","429",0.29879278107813,-0.21651142928706
"411","sites","430",0.00177159700998037,0.0201288480274101
"412","sites","431",0.357103342352174,-0.192257362148894
"413","sites","432",0.18962070360023,-0.498598930509737
"414","sites","433",0.109350090290952,-0.124026695533948
"415","sites","434",-0.0602989996087469,-0.0125752147902561
"416","sites","435",0.697120285105602,0.232787653297825
"417","sites","436",-0.150064127105138,0.122907494763616
"418","sites","437",0.0482966700029374,0.693354357228162
"419","sites","438",0.376549830743157,-0.114484466092937
"420","sites","439",0.103696189439602,-0.132244071772483
"421","sites","440",0.813751588594991,0.388218056328656
"422","sites","441",0.476910756184393,0.817329632829197
"423","sites","442",0.727560007014072,0.212876988873048
"424","sites","443",0.465273864132121,0.071501393022394
"425","sites","444",-0.332299977283359,0.140931525339415
"426","sites","445",-0.375295524844861,0.165105537293514
"427","sites","446",-0.230096991821291,-0.0063546436646515
"428","sites","447",-0.0265974052193001,-0.114492747934847
"429","sites","448",-0.269917885610382,-0.314669541730293
"430","sites","449",-0.233066902823356,-0.269573815646354
"431","sites","450",-0.0199176371887717,-0.0368401402648799
"432","sites","451",0.227473119221789,-0.289364450568146
"433","sites","452",-0.410723798519223,-0.00653740698342625
"434","sites","453",-0.137519899653125,-0.278978905194205
"435","sites","454",0.117322620054528,-0.124111620530271
"436","sites","455",-0.0749201549240162,0.122325998086796
"437","sites","456",0.426613285203258,-0.0683655914587047
"438","sites","457",0.188492400525614,-0.180112428274723
"439","sites","458",0.329408700585223,-0.335193755825829
"440","sites","459",0.0997735622526233,0.279168040064161
"441","sites","460",-0.202388595526021,-0.113120697206989
"442","sites","461",-0.133541961035199,0.0297898242802498
"443","sites","462",0.387812987226411,0.151479492491531
"444","sites","463",0.312653709708637,-0.105655397134119
"445","sites","464",-0.74269704091243,0.0357409055062811
"446","sites","465",0.54698128202298,0.293073813801703
"447","sites","466",-0.015833910801986,0.236135716412917
"448","sites","467",-0.180974810931663,0.191822210807492
"449","sites","468",0.0693717532690673,-0.0702036220103145
"450","sites","469",-5.31157191421183e-05,0.18884191361039
"451","sites","470",-0.330758964730409,0.0962584594131524
"452","sites","471",-0.0840136978285505,-0.0272200294667408
"453","sites","472",0.582226360981611,0.326907493712248
"454","sites","473",0.611562677618023,0.212611659831902
"455","sites","474",0.0760544221334388,-0.131028534871902
"456","sites","475",-0.181893673955605,0.329057829634789
"457","sites","476",-0.302971317237475,0.0406717265691751
"458","sites","477",-0.425917784976651,-0.0382393029210903
"459","sites","478",0.331131973722103,-0.0975824565067516
"460","sites","479",0.605971118616746,0.25141804173149
"461","sites","480",-0.128485099923736,0.323171113680142
"462","sites","481",0.17558462978312,0.641331240338666
"463","sites","482",0.0839711806701356,-0.234187858899524
"464","sites","483",0.197602293091822,-0.478029922691917
"465","sites","484",-0.144598090316668,0.305725875871258
"466","sites","485",-0.263028025349947,0.0556691652537596
"467","sites","486",-0.0611325603625955,0.533232922045392
"468","sites","487",-0.261573044658174,-0.00689661028609624
"469","sites","489",0.280452030402427,-0.283641789839438
"470","sites","490",-0.1705039662151,0.130748222620285
"471","sites","491",1.20740993260024,-0.332958786692807
"472","sites","492",0.138741589231557,0.0404049042288642
"473","sites","493",-0.272999041524901,0.211276353531295
"474","sites","494",-0.176435535053574,0.57179572073912
"475","sites","495",0.069242974372065,0.0851695460701546
"476","sites","496",-0.150916027991848,-0.345066319258638
"477","sites","497",0.00717786409123877,0.271047452481533
"478","sites","498",0.211263547673538,-0.259558396143402
"479","sites","499",-0.157227083548288,0.0122474129310847
"480","sites","500",-0.222608925086038,-0.141748518316606
"481","sites","501",-0.275301331854262,-0.153724398652209
"482","sites","502",0.361193029507215,-0.0871806835347296
"483","sites","503",-0.0805922869877296,0.225978573973986
"484","sites","504",-0.182870305669956,-0.48878072633114
"485","sites","505",-0.134059562819515,0.078196708664181
"486","sites","506",0.292704642779585,0.559370184105102
"487","sites","507",-0.137861684293887,-0.439167124552052
"488","sites","508",-0.20069698304594,0.193229473424403
"489","sites","509",-0.159415747676253,0.465076175178852
"490","sites","510",0.217182510859908,-0.190379475768247
"491","sites","511",-0.281941467949687,0.109817894087081
"492","sites","512",-0.0492152725773086,-0.13709713421805
"493","sites","513",-0.0503895261960178,-0.0436336819495365
"494","sites","514",-0.228781617603789,0.168193535678324
"495","sites","515",0.326949752824737,0.634811963300404
"496","sites","516",0.548791875175241,0.331214223970206
"497","sites","517",-1.20125612301036,0.621634494361999
"498","sites","518",-0.308022545439465,0.539107025196722
"499","sites","519",-0.0441668575905133,0.249403442083564
"500","sites","520",0.131088143555765,-0.338099031386648
"501","sites","521",-0.140056040243292,-0.362429522486491
"502","sites","522",-0.0358617780114016,-0.641306355909855
"503","sites","523",-0.269910448847866,-0.28258144189063
"504","sites","524",0.063484594797438,-0.333816636055675
"505","sites","525",-1.22767705290788,0.363982352061173
"506","sites","526",0.575941127674386,-0.116730262842467
"507","sites","527",0.235655400470994,-0.122981042542581
"508","sites","528",0.146615134832764,0.0646860894981927
"509","sites","529",-0.182426416153855,0.0729787627061329
"510","sites","530",-0.0214445570943009,0.0547807593918303
"511","sites","531",-0.0313195748257143,0.0138295936752671
"512","species","Resource.Acquisition.Substrate.uptake.ion.transport.metal.ion.transport",0.00198971294542084,0.0967838690111036
"513","species","Resource.Acquisition.Substrate.degradation.complex.carbohydrate.depolymerization.chitin.breakdown",-0.176887796843788,-0.0514494400720184
"514","species","Stress.Tolerance.Specific.temperature.low.destabilization.of.secondary.structures.in.mRNAs.mRNA.stabilization",-0.296526789547749,0.10028108117255
"515","species","Resource.Acquisition.Substrate.degradation.complex.carbohydrate.depolymerization.mixed.linkage.glucan.breakdown",-0.313919481312617,-0.0325515727797337
"516","species","Resource.Acquisition.Substrate.uptake.carbohydrate.transport.carbohydrate.phosphate.transport",0.278832504288126,0.228392171675622
"517","species","Stress.Tolerance.Specific.temperature.low.destabilization.of.secondary.structures.in.mRNAs.RNA.degradation",-0.0178649360142753,-0.0692451399347401
"518","species","Resource.Acquisition.Substrate.assimilation.C1.compounds.CO2.fixation.Calvin.Cycle",0.926869084061027,0.558394730502236
"519","species","Resource.Acquisition.Substrate.assimilation.C1.compounds.CO2.fixation.carboxysome",2.58274503739153,-1.22098620069997
"520","species","Resource.Acquisition.Substrate.uptake.carbohydrate.transport.carbohydrate.derivative.transport.glycoside.transport",0.348612855512366,0.886412127927181
"521","species","Stress.Tolerance.Specific.pH.stress.redox.sensing.redox.sensitive.transcription.factor",-0.060716397438252,-0.0392866140364243
"522","species","Resource.Acquisition.Substrate.uptake.N.compound.transport.ammonium.transport",-0.0430105589065201,0.0507307288326917
"523","species","Resource.Use.Chemotrophy.chemoorganoheterotrophy.fermentation.of.pyruvate.to.SCFAs",-0.0106935877858789,-0.0490148647504137
"524","species","Resource.Acquisition.Substrate.degradation.simple.compound.degradation.carbohydrate.degradation.maltose.degradation",0.111111041527431,0.0822577568185365
