"","Score","Label","NMDS1","NMDS2"
"235","sites","235",0.221087478087512,0.0651496170103072
"236","sites","236",-0.497392554216863,0.0375385666455282
"237","sites","237",-0.0479423501763528,0.241456175262379
"238","sites","238",0.0602846648848895,-0.0906011160763381
"239","sites","239",-0.0769667445736966,0.109422055498435
"240","sites","240",0.266356803444811,0.302980562671915
"241","sites","241",-0.292475305351109,0.0872658122020387
"242","sites","242",0.102832063895083,-0.155996236484785
"243","sites","243",-0.312922280247831,-0.311389658866469
"244","sites","244",0.00555307427706498,0.19678867598124
"245","sites","245",0.118640961128125,-0.228269812162472
"246","sites","246",-0.186416102098347,-0.107636472774685
"247","sites","247",-0.0243576808251369,0.299985869410718
"248","sites","248",0.0550967710691304,0.189587483452068
"249","sites","249",-0.0415234838151159,0.199392885895858
"250","sites","250",0.29201486936574,0.0355490845725974
"251","sites","251",-0.0113262543673968,0.184296944189585
"252","sites","252",-0.0899816996335174,0.0715927375217984
"253","sites","253",0.0847015668690229,0.105392086185789
"254","sites","254",0.08887769534639,-0.183901519809981
"255","sites","255",0.11151635979938,-0.0750681887390759
"256","sites","256",0.0319251252302973,0.249063623387448
"257","sites","257",-0.00180974367926593,-0.361020065097505
"258","sites","258",0.295454634758791,-0.0436791352700142
"259","sites","259",-0.613312271136945,0.0720464747133566
"260","sites","260",0.0962024835118235,0.203723704832224
"261","sites","261",-0.402076723372715,-0.227522206846204
"262","sites","262",0.0367114727676995,-0.395160926183038
"263","sites","263",-0.238279092276832,-0.574102217843558
"264","sites","264",-0.261328754461448,0.0440968616934961
"265","sites","265",-0.0496958418229165,-0.328102933848551
"266","sites","266",0.265589849290274,0.041275587451819
"267","sites","267",-0.0953681624301703,-0.148816091388226
"268","sites","268",-0.0328703205924221,-0.173240059769058
"269","sites","269",-0.171769117129259,-0.353024559775812
"270","sites","270",0.0800139605828867,-0.039948019184321
"271","sites","271",-0.172094585115728,-0.0337003642056799
"272","sites","272",-0.0569158884022968,-0.0262278025223281
"273","sites","273",-0.0414535495978742,-0.0397602946938856
"274","sites","274",0.134787085242588,0.173302802490822
"275","sites","275",0.226790317143189,-0.279968280635675
"276","sites","276",0.081770763850427,-0.309392588251159
"277","sites","277",-0.371728993051176,-0.334648761684712
"278","sites","278",-0.249953885659991,-0.427433586097279
"279","sites","279",0.00891089743227158,-0.0068719506923982
"280","sites","280",0.123735453244904,-0.39739198605967
"281","sites","281",0.0065410720391963,-0.103808599758553
"282","sites","282",-0.0258983676422487,-0.274386080741322
"283","sites","283",0.239099117939465,0.0558475912379377
"284","sites","284",0.127956285699796,0.0291221436054304
"285","sites","285",0.181953910058405,0.175759641259298
"286","sites","286",-0.301007146981841,-0.248208811962316
"287","sites","287",0.184462959031304,0.02987636145825
"288","sites","288",-0.208004954002999,-0.149843235737583
"289","sites","289",0.158285365342546,0.335786032651306
"290","sites","290",-0.0883553422767503,-0.00625402329514535
"291","sites","291",0.315149038760986,-0.285038251958411
"292","sites","292",-0.336411714304882,-0.068450763857263
"293","sites","293",-0.121793415855845,0.0678118568897298
"294","sites","294",-0.328596944468341,-0.0742939194401983
"295","sites","295",0.124207533109098,0.0771232184890667
"296","sites","296",0.0981527874037558,0.124937768908972
"297","sites","297",0.199895304112962,0.119746380679818
"298","sites","298",-0.0389390802744475,-0.15156845981194
"299","sites","299",-0.0106473297809279,-0.0193452811857462
"300","sites","300",-0.0472761131065828,0.168789188037442
"301","sites","301",-0.255706718832979,0.210801384706292
"302","sites","302",0.050559777926301,-0.224532508113848
"303","sites","303",0.294106297273092,-0.157620037831065
"304","sites","304",-0.120707254580295,0.291285384214334
"305","sites","305",0.0746014228741722,-0.0443144911676576
"306","sites","306",-0.153673914439622,-0.277924146709779
"307","sites","307",-0.150735596592725,-0.302609209694453
"308","sites","308",-0.0113725601573173,-0.478916698512592
"309","sites","309",-0.23126196986627,-0.129557019276145
"310","sites","310",0.0646586155575845,0.21950698673387
"311","sites","311",0.28775066661608,0.109096535690291
"312","sites","312",0.45603265472542,-0.23285173476038
"313","sites","313",0.189336585751841,-0.182901134393441
"314","sites","314",0.347502064060579,0.223846835670268
"315","sites","315",-0.0730066596937777,0.252647993933101
"316","sites","316",0.149664021088778,-0.37510948970879
"317","sites","317",0.150766305926816,-0.0237495464694464
"318","sites","318",0.0708741334245956,-0.113151148873018
"319","sites","319",-0.0203498847553146,0.0659675807598847
"320","sites","320",0.158100469391628,-0.0745927238495749
"321","sites","321",0.320222409120211,0.261878061220046
"322","sites","322",-0.338639830942304,-0.0615585860636283
"323","sites","323",-0.162955614560015,0.394139656415349
"324","sites","324",-0.0369488558564321,0.0627949817337186
"325","sites","325",-0.654028290252034,-0.183951979383845
"326","sites","326",1.04980762981645,-0.0356482697019645
"327","sites","327",0.191696528608116,-0.314028076096505
"328","sites","328",-0.145855168110741,0.0272070540598706
"329","sites","329",1.08774854189508,-0.105093436590089
"330","sites","330",0.06452582471876,0.279350454171075
"331","sites","331",0.0827763807268087,0.280898738332097
"332","sites","332",-0.0926684878073501,0.256596734691178
"333","sites","333",-0.306634920414433,0.198694681468212
"334","sites","334",-0.0209673964844346,0.322194491222288
"335","sites","335",0.121698245440584,0.344726912088852
"336","sites","336",0.327350427832411,-0.168650024849806
"337","sites","337",0.200939755981071,0.205177523203177
"338","sites","338",-0.225888336397936,0.0426616289097025
"339","sites","339",-0.0119110935377006,0.342778315813907
"340","sites","340",0.057850937143288,-0.0232424801178096
"341","sites","341",0.010644027028871,0.284342764839689
"342","sites","342",0.235238537522982,-0.0580770282128751
"343","sites","343",0.383262627342351,-0.623961490613063
"344","sites","344",-0.220978545075491,-0.201346302819101
"345","sites","345",-0.721615933255457,0.289039880527772
"346","sites","346",0.096671432838513,-0.134133288920818
