"","genome2guild$guild","mat_trait$`mat_ori$id`","Resource.Acquisition.Substrate.uptake.secondary.metabolite.transport.siderophore.based.transport","Stress.Tolerance.Specific.temperature.low.destabilization.of.secondary.structures.in.mRNAs.RNA.degradation","Stress.Tolerance.Specific.temperature.low.destabilization.of.secondary.structures.in.mRNAs.mRNA.stabilization","Stress.Tolerance.Specific.temperature.high.heat.induced.transcriptional.regulation.heat.induced.transcription.factor","Resource.Acquisition.Substrate.degradation.simple.compound.degradation.carbohydrate.degradation.maltose.degradation","Resource.Use.Chemotrophy.chemoorganoheterotrophy.fermentation.of.pyruvate.to.lactate.and.ethanol","Resource.Acquisition.Substrate.uptake.lipid.transport.cell.membrane.lipid.transport","Resource.Acquisition.Substrate.uptake.carbohydrate.transport.amino.sugar.transport","Resource.Use.Phototrophy.pigments.accessory.carotenoid.carotene.gammacarotene","Resource.Use.Chemotrophy.chemolithoheterotrophy.anaerobic.respiration.methylotrophic.methanogenesis.from.trimethylamine","Resource.Acquisition.Substrate.uptake.carboxylate.transport.dicarboxylate.transport","Resource.Acquisition.Substrate.uptake.ion.transport.metal.ion.transport","Resource.Acquisition.Substrate.uptake.N.compound.transport.amide.transport","Resource.Acquisition.Substrate.uptake.carbohydrate.transport.carbohydrate.phosphate.transport","Resource.Acquisition.Substrate.assimilation.C1.compounds.methanotrophy.PHB.cycle","Resource.Acquisition.Substrate.uptake.vitamin.transport.vitamin.C.transport","Resource.Use.Chemotrophy.chemoorganoheterotrophy.aerobic.respiration.nonoxidative.pentose.phosphate.pathway","Resource.Acquisition.Substrate.assimilation.P.compounds.phytase","Resource.Acquisition.Substrate.assimilation.C1.compounds.methanotrophy.formaldehyde.assimilation.with.RuMP.pathway","Resource.Acquisition.Substrate.assimilation.S.compounds.assimilatory.sulfate.reduction","Resource.Use.Phototrophy.pigments.accessory.carotenoid.carotene.neurosporene","Stress.Tolerance.General.protection..repair..degradation.of.denatured.misfolded.proteins.ATP.dependent.proteases","Resource.Acquisition.Substrate.uptake.carbohydrate.transport.sugar.alcohol.transport","Resource.Acquisition.Substrate.uptake.carbohydrate.transport.monosaccharide.transport","Resource.Use.Chemotrophy.chemoorganoheterotrophy.aerobic.respiration.electron.transport.chain..ETC.complex.IV","Resource.Acquisition.Substrate.assimilation.N.compounds.ammonia.assimilation.to.glutamine","Resource.Acquisition.Substrate.uptake.carboxylate.transport.monocarboxylate.transport","Resource.Acquisition.Substrate.assimilation.N.compounds.assimilatory.nitrate.reduction","Resource.Acquisition.Substrate.assimilation.P.compounds.phosphatase","Resource.Acquisition.Substrate.degradation.complex.carbohydrate.depolymerization.mixed.linkage.glucan.breakdown","Resource.Use.Chemotrophy.chemoorganoheterotrophy.aerobic.respiration.electron.transport.chain..ETC.complex.III","Resource.Use.Phototrophy.pigments.core.anoxygenic.bacteriochlorophyll.g","Resource.Acquisition.Substrate.degradation.simple.compound.degradation.carbohydrate.degradation.galactose.degradation","Resource.Acquisition.Substrate.uptake.nucleic.acid.component.transport.nucleotide.transport","Resource.Acquisition.Substrate.uptake.free.amino.acids.transport","Resource.Acquisition.Substrate.assimilation.N.compounds.ammonia.assimilation.to.aspartate","Resource.Use.Chemotrophy.chemolithoautotrophy.sulfide.oxidation","Stress.Tolerance.Specific.envelope.stress.phage.resistance.phage.shock.system","Stress.Tolerance.General.scavenging.of.reactive.oxygen.species.ROS.scavenging.enzymes","Stress.Tolerance.General.protection..repair..degradation.of.denatured.misfolded.proteins.heat.shock.proteins","Resource.Acquisition.Substrate.uptake.carboxylate.transport.tricarboxylate.transport","Resource.Acquisition.Substrate.uptake.vitamin.transport.vitamin.B.transport","Resource.Acquisition.Substrate.degradation.complex.carbohydrate.depolymerization.xyloglucan.breakdown","Resource.Acquisition.Substrate.degradation.simple.compound.degradation.carbohydrate.degradation.fructose.degradation","Resource.Acquisition.Substrate.uptake.nucleic.acid.component.transport.nucleoside.transport","Stress.Tolerance.General.biofilm.formation.EPS.biosynthesis.export","Resource.Acquisition.Substrate.uptake.carbohydrate.transport.oligosaccharide.transport.tetrasaccharide.transport","Resource.Acquisition.Substrate.degradation.simple.compound.degradation.sugar.acid.degradation.glucuronate.degradation","Resource.Acquisition.Substrate.degradation.simple.compound.degradation.carbohydrate.degradation.trehalose.degradation","Resource.Use.Chemotrophy.chemoorganoheterotrophy.aerobic.respiration.electron.transport.chain..ETC.complex.II","Resource.Acquisition.Substrate.uptake.peptide.transport","Resource.Acquisition.Substrate.degradation.complex.carbohydrate.depolymerization.heteromannan.breakdown","Resource.Acquisition.Substrate.uptake.N.compound.transport.ammonium.transport","Resource.Acquisition.Substrate.assimilation.C1.compounds.methanotrophy.formaldehyde.oxidation.pathway","Resource.Use.Phototrophy.pigments.accessory.carotenoid.carotene.lycopene","Stress.Tolerance.Specific.temperature.low.cold.sensing.machinery.cold.sensing.two.component.system","Stress.Tolerance.Specific.envelope.stress.misfolded.protein.secretion.stress.sensing.misfolded.proteins.secretion.stress.two.component.systems","Resource.Acquisition.Substrate.assimilation.C1.compounds.methanotrophy.formaldehyde.assimilation.with.serine.pathway","Stress.Tolerance.Specific.desiccation.osmotic.salt.stress.enhancement.of.microenvironment.EPS.biosynthesis.export","Resource.Acquisition.Substrate.degradation.simple.compound.degradation.alcohol.degradation.glycerol.degradation","Resource.Acquisition.Substrate.degradation.complex.carbohydrate.depolymerization.xylan.and.heteroxylan.breakdown","Resource.Acquisition.Substrate.assimilation.N.compounds.ammonia.assimilation.to.glutamate","Resource.Use.Phototrophy.pigments.accessory.carotenoid.xanthophyll.OH.spheroidenone","Resource.Acquisition.Substrate.uptake.lipid.transport","Stress.Tolerance.Specific.desiccation.osmotic.salt.stress.accumulation.of.compatible.solutes.transport.of.compatible.solutes","Resource.Acquisition.Substrate.uptake.nucleic.acid.component.transport.ribonucleoside.transport","Resource.Acquisition.Substrate.assimilation.C1.compounds.CO2.fixation.Calvin.Cycle","Resource.Acquisition.Substrate.uptake.ion.transport.inorganic.ion.transport","Resource.Acquisition.Substrate.degradation.complex.carbohydrate.depolymerization.chitin.breakdown","Resource.Use.Chemotrophy.chemoorganoheterotrophy.fermentation.of.pyruvate.to.alcohols","Resource.Acquisition.Substrate.uptake.S.compound.transport","Resource.Acquisition.Substrate.uptake.aromatic.acid.transport","Resource.Acquisition.Substrate.uptake.N.compound.transport.nitrogen.transport","Stress.Tolerance.Specific.temperature.low.membrane.stabilization.fatty.acid.desaturase","Resource.Acquisition.Substrate.uptake.osmolyte.transport"
"110","5","grassAmbWet1_bin.9.orig",5.98661870985972e-07,2.99330935492986e-07,2.99330935492986e-07,2.99330935492986e-07,1,1,2.99330935492986e-07,2.99330935492986e-07,0,0,1.79598561295792e-06,1.49665467746493e-06,0,2.99330935492986e-07,0,0,0,0,0,0,0,2.99330935492986e-07,0,8.97992806478958e-07,0,1,5.98661870985972e-07,0,0,2.99330935492986e-07,1,0,0,2.99330935492986e-07,2.99330935492986e-06,0,1,2.99330935492986e-07,2.99330935492986e-07,8.97992806478958e-07,2.99330935492986e-07,1.19732374197194e-06,8.97992806478958e-07,1,2.99330935492986e-07,0,2.99330935492986e-07,0,1,1,0,2.99330935492986e-07,2.99330935492986e-07,1,0,2.99330935492986e-07,0,1,0,1,2.99330935492986e-06,0,0,0,5.98661870985972e-07,0,0,1.49665467746493e-06,8.97992806478958e-07,0,0,0,0,0,2.99330935492986e-07
"111","7","grassAmbWet2_bin.1.orig",0,0,0,5.95689826690002e-07,0,0,0,0,0,0,5.95689826690002e-07,2.97844913345001e-06,0,0,0,5.95689826690002e-07,0,0,0,0,0,5.95689826690002e-07,0,1.19137965338e-06,0,1,0,0,0,5.95689826690002e-07,1,0,1,5.95689826690002e-07,1.78706948007001e-06,0,0,5.95689826690002e-07,5.95689826690002e-07,1.78706948007001e-06,0,1.78706948007001e-06,5.95689826690002e-07,0,0,0,5.95689826690002e-07,0,1,0,0,5.95689826690002e-07,5.95689826690002e-07,1,0,5.95689826690002e-07,0,1,0,0,2.97844913345001e-06,0,0,0,0,0,0,2.38275930676001e-06,1.19137965338e-06,0,0,0,0,0,0
"112","8","grassAmbWet2_bin.10.orig",2.66069181712214e-07,5.32138363424427e-07,2.66069181712214e-07,0,1,0,0,0,0,0,2.66069181712214e-07,1.8624842719855e-06,0,0,0,0,1,0,0,0,0,5.32138363424427e-07,0,2.66069181712214e-07,0,1,0,1,0,1.06427672684885e-06,0,0,0,0,1.33034590856107e-06,1,0,0,0,1.33034590856107e-06,0,5.32138363424427e-07,1.06427672684885e-06,0,0,7.98207545136641e-07,0,0,1,0,0,2.66069181712214e-07,2.66069181712214e-07,0,0,0,0,1,7.98207545136641e-07,0,2.12855345369771e-06,1,0,5.32138363424427e-07,2.66069181712214e-07,0,0,7.98207545136641e-07,5.32138363424427e-07,0,0,0,0,0,0
"113","8","grassAmbWet2_bin.11.orig",3.4764071887929e-07,6.9528143775858e-07,3.4764071887929e-07,0,1,0,0,0,0,0,1.39056287551716e-06,1.04292215663787e-06,3.4764071887929e-07,0,0,0,1,1,0,0,0,3.4764071887929e-07,0,1.04292215663787e-06,0,0,3.4764071887929e-07,0,0,1.39056287551716e-06,0,0,0,0,1.39056287551716e-06,0,0,0,3.4764071887929e-07,1.04292215663787e-06,0,0,1.39056287551716e-06,1,0,1.04292215663787e-06,0,0,1,0,3.4764071887929e-07,6.9528143775858e-07,0,0,0,0,0,1,1.04292215663787e-06,0,3.4764071887929e-06,1,0,6.9528143775858e-07,3.4764071887929e-07,3.4764071887929e-07,0,6.9528143775858e-07,1.39056287551716e-06,0,0,0,0,0,0
"114","29","grassAmbWet2_bin.12.orig",0,0,0,3.11438675389026e-07,1,0,0,0,0,0,1.86863205233415e-06,3.42582542927928e-06,3.11438675389026e-07,0,1,0,0,0,0,1,1,3.11438675389026e-07,3.11438675389026e-07,2.18007072772318e-06,0,1,3.11438675389026e-07,0,1,6.22877350778052e-07,0,1,0,0,2.49150940311221e-06,1,0,0,3.11438675389026e-07,1.2457547015561e-06,3.11438675389026e-07,6.22877350778052e-07,0,0,6.22877350778052e-07,1.2457547015561e-06,0,0,1,0,0,3.11438675389026e-07,3.11438675389026e-07,0,1,0,0,1,1.2457547015561e-06,0,1.55719337694513e-06,0,0,3.11438675389026e-07,0,0,0,2.18007072772318e-06,3.11438675389026e-07,0,3.11438675389026e-07,0,3.11438675389026e-07,0,0
"115","20","grassAmbWet2_bin.13.orig",3.28127050794067e-07,3.28127050794067e-07,0,0,0,0,0,0,0,0,6.56254101588135e-07,2.29688935555847e-06,0,0,1,0,1,0,0,0,1,3.28127050794067e-07,0,3.28127050794067e-07,0,1,0,0,1,3.28127050794067e-07,1,0,0,0,1.9687623047644e-06,0,0,0,3.28127050794067e-07,6.56254101588135e-07,3.28127050794067e-07,6.56254101588135e-07,0,1,0,6.56254101588135e-07,0,0,0,1,0,3.28127050794067e-07,3.28127050794067e-07,1,1,0,3.28127050794067e-07,0,6.56254101588135e-07,0,1.31250820317627e-06,0,0,6.56254101588135e-07,0,0,0,9.84381152382202e-07,9.84381152382202e-07,0,0,3.28127050794067e-07,3.28127050794067e-07,0,0
"116","15","grassAmbWet2_bin.15.strict",1.89088139465361e-07,3.78176278930722e-07,1.89088139465361e-07,0,0,0,0,0,0,0,3.78176278930722e-07,7.56352557861443e-07,1.89088139465361e-07,0,1,0,1,1,0,0,0,3.78176278930722e-07,0,5.67264418396083e-07,1,0,0,0,0,1.89088139465361e-07,0,0,0,0,3.78176278930722e-07,1,0,0,1.89088139465361e-07,9.45440697326804e-07,0,0,3.78176278930722e-07,0,0,5.67264418396083e-07,0,0,1,0,1.89088139465361e-07,0,1.89088139465361e-07,1,0,0,0,1,5.67264418396083e-07,0,9.45440697326804e-07,1,0,3.78176278930722e-07,1.89088139465361e-07,0,0,1.89088139465361e-07,5.67264418396083e-07,0,0,0,0,0,0
"117","15","grassAmbWet2_bin.16.strict",0,0,0,0,0,0,0,0,1,0,1.97759542590088e-07,5.93278627770265e-07,0,0,0,0,0,0,0,0,1,1.97759542590088e-07,0,3.95519085180177e-07,0,0,0,0,1,5.93278627770265e-07,0,0,1,0,7.91038170360353e-07,0,0,0,0,3.95519085180177e-07,0,1.97759542590088e-07,7.91038170360353e-07,1,0,5.93278627770265e-07,0,0,0,0,1.97759542590088e-07,1.97759542590088e-07,1.97759542590088e-07,1,1,0,0,1,5.93278627770265e-07,0,2.37311451108106e-06,0,0,3.95519085180177e-07,3.95519085180177e-07,0,0,3.95519085180177e-07,9.88797712950442e-07,0,0,0,0,0,1.97759542590088e-07
"118","8","grassAmbWet2_bin.17.orig",0,4.37170987846865e-07,2.18585493923433e-07,0,0,0,0,0,0,0,6.55756481770298e-07,8.7434197569373e-07,2.18585493923433e-07,0,0,0,1,1,0,0,0,4.37170987846865e-07,0,6.55756481770298e-07,0,0,0,1,0,8.7434197569373e-07,0,0,0,0,1.09292746961716e-06,1,0,0,0,6.55756481770298e-07,0,0,1.53009845746403e-06,1,0,6.55756481770298e-07,0,0,1,0,2.18585493923433e-07,4.37170987846865e-07,2.18585493923433e-07,0,0,0,0,1,6.55756481770298e-07,0,1.96726944531089e-06,1,0,4.37170987846865e-07,4.37170987846865e-07,2.18585493923433e-07,0,6.55756481770298e-07,8.7434197569373e-07,0,0,0,0,0,2.18585493923433e-07
"119","13","grassAmbWet2_bin.18.orig",3.38668949746947e-07,6.77337899493893e-07,3.38668949746947e-07,3.38668949746947e-07,1,0,0,0,1,0,1.01600684924084e-06,2.37068264822863e-06,3.38668949746947e-07,0,1,0,0,1,0,1,1,6.77337899493893e-07,3.38668949746947e-07,2.03201369848168e-06,1,1,3.38668949746947e-07,0,1,1.01600684924084e-06,0,0,0,0,1.35467579898779e-06,1,0,3.38668949746947e-07,3.38668949746947e-07,1.01600684924084e-06,0,6.77337899493893e-07,1.69334474873473e-06,0,3.38668949746947e-07,1.35467579898779e-06,0,1,0,0,3.38668949746947e-07,6.77337899493893e-07,0,0,1,0,0,1,1.35467579898779e-06,0,2.70935159797557e-06,1,0,3.38668949746947e-07,3.38668949746947e-07,0,0,1.01600684924084e-06,1.35467579898779e-06,0,0,0,3.38668949746947e-07,0,0
"120","21","grassAmbWet2_bin.20.orig",1.25386975553301e-07,1.25386975553301e-07,1.25386975553301e-07,1.25386975553301e-07,1,0,0,0,0,0,5.01547902213205e-07,5.01547902213205e-07,1.25386975553301e-07,0,1,0,1,0,0,0,1,2.50773951106603e-07,0,2.50773951106603e-07,1,1,1.25386975553301e-07,0,1,1.25386975553301e-07,0,0,0,0,5.01547902213205e-07,0,0,1.25386975553301e-07,1.25386975553301e-07,6.26934877766507e-07,0,1.25386975553301e-07,5.01547902213205e-07,1,0,2.50773951106603e-07,0,0,1,0,0,2.50773951106603e-07,1.25386975553301e-07,1,1,0,0,1,2.50773951106603e-07,0,1.12848277997971e-06,1,0,3.76160926659904e-07,2.50773951106603e-07,0,0,6.26934877766507e-07,5.01547902213205e-07,0,0,0,0,0,1.25386975553301e-07
"121","7","grassAmbWet2_bin.21.orig",2.98410724165241e-07,0,0,2.98410724165241e-07,0,0,0,2.98410724165241e-07,0,0,5.96821448330481e-07,1.19364289666096e-06,0,0,0,2.98410724165241e-07,0,0,1,0,0,2.98410724165241e-07,0,8.95232172495722e-07,0,1,0,0,0,1.19364289666096e-06,1,0,1,2.98410724165241e-07,2.08887506915669e-06,0,0,2.98410724165241e-07,2.98410724165241e-07,0,0,5.96821448330481e-07,8.95232172495722e-07,0,2.98410724165241e-07,0,2.98410724165241e-07,0,1,0,2.98410724165241e-07,5.96821448330481e-07,2.98410724165241e-07,1,0,0,0,1,0,0,2.38728579332193e-06,1,0,0,8.95232172495722e-07,0,0,2.08887506915669e-06,1.19364289666096e-06,0,0,0,0,0,8.95232172495722e-07
"122","15","grassAmbWet2_bin.22.orig",4.21670489812441e-07,8.43340979624882e-07,0,0,0,0,0,0,0,0,1.26501146943732e-06,2.10835244906221e-06,0,0,0,0,1,0,0,0,0,0,0,1.26501146943732e-06,0,1,4.21670489812441e-07,0,0,1.68668195924976e-06,0,0,0,0,2.53002293887465e-06,0,0,0,4.21670489812441e-07,0,0,0,2.10835244906221e-06,0,0,8.43340979624882e-07,0,0,0,0,0,8.43340979624882e-07,4.21670489812441e-07,0,0,0,0,1,8.43340979624882e-07,0,3.37336391849953e-06,1,0,8.43340979624882e-07,4.21670489812441e-07,0,0,1.26501146943732e-06,8.43340979624882e-07,0,0,0,0,0,0
"123","15","grassAmbWet2_bin.23.strict",0,9.55740151456142e-07,4.77870075728071e-07,0,0,0,0,0,0,0,4.77870075728071e-07,1.43361022718421e-06,0,0,0,0,1,0,0,0,0,4.77870075728071e-07,0,4.77870075728071e-07,0,0,0,0,0,9.55740151456142e-07,0,0,0,0,1.43361022718421e-06,0,0,0,9.55740151456142e-07,1.43361022718421e-06,0,0,1.91148030291228e-06,0,0,9.55740151456142e-07,0,0,0,0,4.77870075728071e-07,4.77870075728071e-07,4.77870075728071e-07,0,0,0,0,1,9.55740151456142e-07,0,2.86722045436843e-06,1,0,9.55740151456142e-07,4.77870075728071e-07,0,0,9.55740151456142e-07,9.55740151456142e-07,0,0,0,0,0,0
"124","8","grassAmbWet2_bin.24.orig",0,3.97363809018211e-07,1.98681904509106e-07,0,0,0,0,0,0,0,7.94727618036423e-07,7.94727618036423e-07,1.98681904509106e-07,0,0,0,1,1,0,0,0,3.97363809018211e-07,0,5.96045713527317e-07,0,1,0,1,0,9.93409522545529e-07,0,0,1,0,1.19209142705463e-06,1,0,0,3.97363809018211e-07,9.93409522545529e-07,0,0,9.93409522545529e-07,1,0,3.97363809018211e-07,0,0,0,0,1.98681904509106e-07,5.96045713527317e-07,1.98681904509106e-07,0,0,0,0,1,3.97363809018211e-07,0,2.18550094960016e-06,1,0,3.97363809018211e-07,3.97363809018211e-07,1.98681904509106e-07,0,5.96045713527317e-07,7.94727618036423e-07,0,0,0,0,0,1.98681904509106e-07
"125","31","grassAmbWet2_bin.25.orig",0,0,1.18388308917718e-06,0,0,0,0,0,0,0,0,1.18388308917718e-06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.36776617835436e-06,0,0,0,0,0,0,0,1.18388308917718e-06,0,5.91941544588589e-06,0,0,0,0,0,0,0,0,0,0,0,2.36776617835436e-06,0,1,0,0,0,1,0,0,2.36776617835436e-06,0,0,0,1.18388308917718e-06,0,0,0,1.18388308917718e-06,0,0,0,0,0,0
"126","35","grassAmbWet2_bin.26.orig",0,4.67576601905749e-07,0,0,1,0,0,0,1,0,1.40272980571725e-06,2.80545961143449e-06,0,0,0,0,0,0,0,0,1,9.35153203811497e-07,0,2.33788300952874e-06,0,1,0,0,0,4.67576601905749e-07,0,0,0,0,1.87030640762299e-06,0,0,0,4.67576601905749e-07,4.67576601905749e-07,4.67576601905749e-07,1.40272980571725e-06,4.67576601905749e-07,0,0,1.40272980571725e-06,0,0,0,0,0,4.67576601905749e-07,4.67576601905749e-07,0,1,0,0,0,1.40272980571725e-06,0,2.80545961143449e-06,1,0,0,9.35153203811497e-07,0,0,1.40272980571725e-06,9.35153203811497e-07,0,4.67576601905749e-07,4.67576601905749e-07,4.67576601905749e-07,0,9.35153203811497e-07
"127","15","grassAmbWet2_bin.27.strict",0,0,0,0,0,0,0,0,0,0,4.50527770757053e-07,1.35158331227116e-06,0,0,0,0,0,0,0,0,0,9.01055541514107e-07,0,4.50527770757053e-07,0,1,0,0,0,1.80211108302821e-06,0,0,0,0,9.01055541514107e-07,0,0,0,4.50527770757053e-07,9.01055541514107e-07,0,0,4.50527770757053e-07,0,4.50527770757053e-07,9.01055541514107e-07,0,0,0,0,4.50527770757053e-07,9.01055541514107e-07,0,0,0,0,0,1,9.01055541514107e-07,0,3.15369439529937e-06,1,0,9.01055541514107e-07,9.01055541514107e-07,0,0,9.01055541514107e-07,1.35158331227116e-06,0,0,0,0,0,4.50527770757053e-07
"128","8","grassAmbWet2_bin.29.orig",0,2.33639346361219e-07,2.33639346361219e-07,0,1,0,0,0,0,0,2.33639346361219e-07,9.34557385444876e-07,0,0,0,0,0,0,0,0,0,4.67278692722438e-07,0,9.34557385444876e-07,0,1,2.33639346361219e-07,0,1,9.34557385444876e-07,0,0,0,0,4.67278692722438e-07,1,0,0,4.67278692722438e-07,7.00918039083657e-07,0,0,9.34557385444876e-07,1,4.67278692722438e-07,7.00918039083657e-07,0,0,1,0,0,4.67278692722438e-07,2.33639346361219e-07,0,0,0,0,1,7.00918039083657e-07,0,2.10275411725097e-06,1,0,4.67278692722438e-07,2.33639346361219e-07,0,0,7.00918039083657e-07,7.00918039083657e-07,0,0,0,0,0,2.33639346361219e-07
"129","8","grassAmbWet2_bin.3.strict",0,3.77860546031161e-07,1.8893027301558e-07,0,1,0,0,0,0,0,0,9.44651365077902e-07,0,0,0,0,1,0,0,0,0,1.8893027301558e-07,0,3.77860546031161e-07,0,1,1.8893027301558e-07,1,0,7.55721092062321e-07,0,0,0,0,5.66790819046741e-07,1,0,0,3.77860546031161e-07,9.44651365077902e-07,0,0,7.55721092062321e-07,1,1.8893027301558e-07,3.77860546031161e-07,0,1,1,0,0,5.66790819046741e-07,1.8893027301558e-07,0,0,0,0,1,3.77860546031161e-07,0,2.07823300317138e-06,1,0,1.8893027301558e-07,3.77860546031161e-07,0,0,7.55721092062321e-07,7.55721092062321e-07,0,0,0,0,0,1.8893027301558e-07
"130","22","grassAmbWet2_bin.31.orig",3.36384452445162e-07,3.36384452445162e-07,3.36384452445162e-07,3.36384452445162e-07,0,0,0,3.36384452445162e-07,1,0,1.34553780978065e-06,2.01830671467097e-06,3.36384452445162e-07,0,1,0,1,0,0,0,1,6.72768904890324e-07,0,1.00915335733549e-06,1,1,6.72768904890324e-07,0,0,1.68192226222581e-06,1,0,0,0,1.34553780978065e-06,1,0,3.36384452445162e-07,3.36384452445162e-07,1.68192226222581e-06,0,6.72768904890324e-07,1.34553780978065e-06,0,3.36384452445162e-07,6.72768904890324e-07,0,1,0,1,3.36384452445162e-07,6.72768904890324e-07,3.36384452445162e-07,0,1,0,0,1,6.72768904890324e-07,0,3.02746007200646e-06,1,0,3.36384452445162e-07,0,0,0,1.00915335733549e-06,1.34553780978065e-06,1,0,0,3.36384452445162e-07,0,0
"131","15","grassAmbWet2_bin.32.orig",0,0,0,0,0,0,0,0,0,0,1.04083291613281e-06,7.80624687099605e-07,2.60208229033202e-07,0,0,0,0,1,0,0,0,5.20416458066403e-07,0,7.80624687099605e-07,0,1,2.60208229033202e-07,0,0,1.30104114516601e-06,0,0,0,0,7.80624687099605e-07,1,0,0,2.60208229033202e-07,5.20416458066403e-07,0,0,1.04083291613281e-06,1,0,7.80624687099605e-07,0,0,0,0,0,5.20416458066403e-07,2.60208229033202e-07,0,0,0,0,1,7.80624687099605e-07,0,3.38270697743162e-06,1,0,5.20416458066403e-07,2.60208229033202e-07,0,0,1.04083291613281e-06,1.04083291613281e-06,0,0,0,0,0,0
"132","28","grassAmbWet2_bin.33.orig",2.5016604771417e-07,5.00332095428341e-07,2.5016604771417e-07,0,0,0,0,0,0,0,7.50498143142511e-07,1.00066419085668e-06,2.5016604771417e-07,0,0,0,0,0,0,1,0,5.00332095428341e-07,0,5.00332095428341e-07,1,1,0,0,1,1.25083023857085e-06,0,0,0,0,1.50099628628502e-06,1,0,0,2.5016604771417e-07,1.25083023857085e-06,0,0,1.50099628628502e-06,1,0,5.00332095428341e-07,0,0,0,0,2.5016604771417e-07,5.00332095428341e-07,2.5016604771417e-07,0,0,0,0,1,5.00332095428341e-07,0,2.25149442942753e-06,1,0,2.5016604771417e-07,5.00332095428341e-07,2.5016604771417e-07,0,7.50498143142511e-07,1.00066419085668e-06,0,0,0,0,0,2.5016604771417e-07
"133","25","grassAmbWet2_bin.34.orig",4.22146657970445e-07,8.44293315940891e-07,4.22146657970445e-07,0,0,0,0,0,1,0,1.68858663188178e-06,1.68858663188178e-06,4.22146657970445e-07,0,1,0,1,1,0,1,1,8.44293315940891e-07,0,1.68858663188178e-06,0,1,8.44293315940891e-07,0,0,4.22146657970445e-07,0,0,0,0,8.44293315940891e-07,1,0,4.22146657970445e-07,0,8.44293315940891e-07,0,8.44293315940891e-07,0,0,0,1.26643997391134e-06,0,0,0,0,0,4.22146657970445e-07,4.22146657970445e-07,0,1,0,0,0,1.26643997391134e-06,0,2.11073328985223e-06,1,0,4.22146657970445e-07,4.22146657970445e-07,0,0,1.68858663188178e-06,8.44293315940891e-07,0,4.22146657970445e-07,0,4.22146657970445e-07,0,0
"134","1","grassAmbWet2_bin.35.strict",0,1.72507571788595e-07,1.72507571788595e-07,0,0,0,0,0,1,0,3.45015143577189e-07,8.62537858942974e-07,1.72507571788595e-07,0,0,0,1,1,0,1,1,1.72507571788595e-07,0,5.17522715365784e-07,1,0,0,0,1,5.17522715365784e-07,0,0,1,0,1.03504543073157e-06,0,0,0,3.45015143577189e-07,6.90030287154379e-07,0,0,5.17522715365784e-07,1,0,5.17522715365784e-07,0,0,0,0,1.72507571788595e-07,3.45015143577189e-07,1.72507571788595e-07,0,1,0,0,1,5.17522715365784e-07,0,1.89758328967454e-06,1,0,3.45015143577189e-07,3.45015143577189e-07,1.72507571788595e-07,0,5.17522715365784e-07,6.90030287154379e-07,0,0,0,0,0,1.72507571788595e-07
"135","20","grassAmbWet2_bin.36.orig",3.81375162561163e-07,0,3.81375162561163e-07,3.81375162561163e-07,1,0,0,0,0,0,7.62750325122326e-07,7.62750325122326e-07,0,0,1,0,0,0,0,1,0,3.81375162561163e-07,0,0,1,1,0,0,1,3.81375162561163e-07,0,0,0,3.81375162561163e-07,1.90687581280582e-06,0,0,0,0,0,3.81375162561163e-07,3.81375162561163e-07,3.81375162561163e-07,0,3.81375162561163e-07,7.62750325122326e-07,0,0,0,0,0,3.81375162561163e-07,3.81375162561163e-07,0,0,0,0,1,7.62750325122326e-07,0,1.14412548768349e-06,0,0,1.14412548768349e-06,7.62750325122326e-07,0,0,1.52550065024465e-06,7.62750325122326e-07,0,7.62750325122326e-07,0,0,0,3.81375162561163e-07
"136","21","grassAmbWet2_bin.37.orig",0,0,1.8377951016512e-07,1.8377951016512e-07,0,0,0,0,0,0,7.35118040660482e-07,1.28645657115584e-06,1.8377951016512e-07,0,0,0,1,0,0,1,0,3.67559020330241e-07,0,7.35118040660482e-07,0,1,1.8377951016512e-07,1,1,5.51338530495361e-07,0,0,0,0,1.10267706099072e-06,1,0,1.8377951016512e-07,0,9.18897550825602e-07,0,3.67559020330241e-07,1.47023608132096e-06,1,1.8377951016512e-07,5.51338530495361e-07,0,0,0,0,0,3.67559020330241e-07,1.8377951016512e-07,1,0,0,1.8377951016512e-07,1,5.51338530495361e-07,0,2.02157461181632e-06,1,0,1.8377951016512e-07,0,0,0,7.35118040660482e-07,5.51338530495361e-07,0,1.8377951016512e-07,0,0,0,0
"137","25","grassAmbWet2_bin.39.orig",0,9.26357368292825e-07,0,0,0,0,0,0,1,0,1.38953605243924e-06,1.38953605243924e-06,4.63178684146413e-07,0,1,0,1,0,0,1,1,9.26357368292825e-07,0,9.26357368292825e-07,0,1,4.63178684146413e-07,0,1,4.63178684146413e-07,0,0,0,0,2.31589342073206e-06,1,0,4.63178684146413e-07,4.63178684146413e-07,9.26357368292825e-07,0,1.38953605243924e-06,9.26357368292825e-07,0,4.63178684146413e-07,9.26357368292825e-07,0,0,0,1,0,4.63178684146413e-07,4.63178684146413e-07,0,1,0,0,1,9.26357368292825e-07,0,3.7054294731713e-06,1,0,1.38953605243924e-06,4.63178684146413e-07,0,0,1.38953605243924e-06,1.85271473658565e-06,0,0,0,4.63178684146413e-07,4.63178684146413e-07,0
